0,1,2,3,4,5,falcon-40b-lang-1_correct,falcon-40b-lang-1_choiceA_probs,falcon-40b-lang-1_choiceB_probs,falcon-40b-lang-1_choiceC_probs,falcon-40b-lang-1_choiceD_probs
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,True,0.2583,0.1489,0.3657,0.227
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.9473,0.03494,0.01239,0.005215
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,False,0.786,0.0829,0.08093,0.05005
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.0632,0.4595,0.1901,0.2874
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.1659,0.347,0.144,0.343
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.001995,0.004063,0.99,0.003693
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.02217,0.01831,0.01227,0.9473
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.0437,0.06177,0.892,0.002594
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.008354,0.00903,0.1344,0.848
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.00836,0.01267,0.00405,0.975
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.03775,0.1322,0.579,0.251
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.7065,0.2471,0.02773,0.01854
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.834,0.05643,0.09357,0.01611
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.03366,0.896,0.01305,0.05728
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,False,0.8193,0.11896,0.02765,0.0342
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,False,0.4678,0.1519,0.0943,0.286
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.00395,0.981,0.006702,0.00828
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.1095,0.1855,0.6553,0.04974
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.9805,0.01127,0.00507,0.003242
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.05576,0.921,0.01472,0.00857
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.012276,0.9478,0.015335,0.0245
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.4514,0.1355,0.3801,0.03296
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.2153,0.2932,0.1792,0.3123
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.8613,0.05936,0.05164,0.02756
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.92,0.02342,0.03616,0.02068
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.02367,0.3716,0.04025,0.5645
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.45,0.1006,0.2285,0.221
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,False,0.1725,0.003046,0.793,0.03162
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,False,0.0316,0.4446,0.4958,0.02814
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.8804,0.0866,0.01484,0.01837
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.0934,0.3933,0.2441,0.2693
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,True,0.4077,0.2323,0.1409,0.2191
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9717,0.01599,0.007313,0.004932
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.0728,0.135,0.2825,0.51
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.2166,0.309,0.12146,0.353
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.003284,0.001664,0.0007157,0.994
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.198,0.2676,0.3684,0.1661
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.002974,0.01909,0.973,0.00478
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.1061,0.539,0.0705,0.2842
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.1334,0.04233,0.8174,0.006683
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.8843,0.0637,0.03973,0.01236
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,True,0.0219,0.09216,0.0958,0.79
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.1976,0.0615,0.4136,0.3271
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.1235,0.218,0.2325,0.426
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.00941,0.00425,0.9707,0.01584
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.5156,0.1927,0.2117,0.0797
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.652,0.1438,0.1064,0.098
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.1718,0.6377,0.0993,0.09106
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.001289,0.002228,0.9893,0.007248
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.06046,0.4905,0.0929,0.3562
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.8525,0.06198,0.0703,0.015205
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.8315,0.0683,0.04443,0.0557
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,True,0.02252,0.005527,0.02707,0.945
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.0658,0.8403,0.06,0.03372
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0141,0.969,0.01228,0.0043
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.7466,0.1312,0.0848,0.03726
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.03726,0.05414,0.9033,0.005054
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.9785,0.00819,0.01203,0.001166
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.05127,0.727,0.06122,0.1604
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.005966,0.01133,0.9536,0.02911
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.3418,0.3828,0.2358,0.0397
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.02228,0.876,0.03186,0.06995
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.05746,0.1212,0.7935,0.02785
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.9795,0.01119,0.005272,0.003983
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9473,0.03268,0.01512,0.00484
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.2935,0.2756,0.1442,0.2866
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,0.0633,0.157,0.1638,0.6157
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.02063,0.899,0.0512,0.02943
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.2136,0.08124,0.005802,0.699
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.1854,0.2964,0.4849,0.03333
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.966,0.0247,0.003876,0.005535
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.2686,0.2893,0.3757,0.06635
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.001761,0.000249,0.997,0.000706
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,False,0.4966,0.2854,0.1693,0.04852
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,False,0.072,0.2418,0.1129,0.573
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.00202,0.002983,0.992,0.002686
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,False,0.0936,0.1841,0.3633,0.3591
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.1616,0.1069,0.102,0.6294
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.6445,0.1561,0.08624,0.1129
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.01897,0.8604,0.0782,0.04263
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.01366,0.00862,0.01758,0.96
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.9814,0.001069,0.01364,0.003872
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.2108,0.3503,0.1382,0.3008
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.00874,0.02061,0.00592,0.965
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.013306,0.01484,0.9585,0.013306
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.02347,0.94,0.03143,0.005188
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.10974,0.617,0.1393,0.1339
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.002987,0.004944,0.004486,0.988
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.1735,0.1438,0.537,0.1455
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.0735,0.0711,0.05884,0.7964
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9907,0.006138,0.002523,0.0007834
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.8657,0.1038,0.02325,0.00705
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.753,0.1707,0.06036,0.01616
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.4663,0.2202,0.0966,0.2168
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.2118,0.10925,0.5273,0.1516
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.002735,0.01016,0.9795,0.00767
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.05246,0.02097,0.912,0.01444
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.946,0.0346,0.00495,0.014656
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.10596,0.564,0.2834,0.04666
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.936,0.0494,0.00782,0.006573
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.2174,0.146,0.4805,0.156
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,False,0.3547,0.1592,0.06824,0.418
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.03983,0.0757,0.851,0.03363
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,False,0.5186,0.0651,0.2212,0.1952
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.7695,0.1287,0.03937,0.06244
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.9536,0.02217,0.01881,0.005497
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.905,0.06744,0.01718,0.010826
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.04456,0.2961,0.0746,0.5845
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.2184,0.0921,0.632,0.05743
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,False,0.4292,0.3743,0.0726,0.1239
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.03336,0.06635,0.0465,0.854
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.0798,0.07043,0.0684,0.7812
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,False,0.2263,0.1669,0.3293,0.2773
